case_number,account_id,account_name,case_status,issue_type,metric_date,metric_timezone,day_index,days_to_case_end,phase,issue_progress,is_current_metric_window,is_incident_marker,issue_signal,is_impacted_provider,mailbox_provider,recipient_domain,sending_domain,sending_ip,ip_pool,campaign,subaccount,count_targeted,count_rejected,count_injected,count_admin_bounce,count_sent,count_accepted,count_bounce,count_hard_bounce,count_soft_bounce,count_undetermined_bounce,count_block_bounce,count_delayed,count_delayed_first,count_delivered_first,count_delivered_subsequent,count_inband_bounce,count_outofband_bounce,count_spam_complaint,count_unique_clicked,count_nonprefetched_unique_confirmed_opened,count_nonprefetched_rendered,count_nonprefetched_initial_rendered,count_unsubscribe,count_inbox,count_spam,count_moved_to_inbox,count_moved_to_spam,avg_msg_size,avg_delivery_time_first,avg_delivery_time_subsequent,total_msg_volume,admin_bounce_rate,rejected_rate,accepted_rate,block_bounce_rate,bounce_rate,hard_bounce_rate,soft_bounce_rate,undetermined_bounce_rate,delayed_rate,spam_complaint_rate,nonprefetched_open_rate,click_through_rate,unsubscribe_rate,inbox_folder_rate,spam_folder_rate,moved_to_inbox_rate,moved_to_spam_rate
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-17,Europe/London,28,2,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Zoho Mail,zoho.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,3907,43,3864,2,3862,3854,8,3,5,0,2,145,124,3259,598,5,3,3,92,445,649,510,2,101,13,15,5,75600,415,779638,291967200,0.0005175983436853002,0.011005886869721013,0.9979285344381149,0.0005178663904712584,0.0020714655618850335,0.0007767995857068876,0.001294665976178146,0,0.03217436429683446,0.0007784120394395433,0.1154644525168656,0.023871302542812663,0.0005189413596263622,0.8859649122807017,0.11403508771929824,0.0038920601971977166,0.0012973533990659055
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-18,Europe/London,29,1,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Corporate Gateways,corporate-domains,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,13289,45,13244,6,13238,13212,26,7,13,6,6,434,392,9970,3254,14,12,6,448,1781,2166,1988,14,727,44,38,20,75600,415,779638,1000792800,0.000453035336756267,0.0033862593122131086,0.9980359570932165,0.0004532406707961928,0.001964042906783502,0.0005287807825955582,0.000982021453391751,0.0004532406707961928,0.02966999697244929,0.00045413260672116256,0.13480169542839843,0.03390856796851347,0.001059642749016046,0.9429312581063554,0.057068741893644616,0.0028761731759006964,0.0015137753557372085
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-18,Europe/London,29,1,Recovered,0.22,true,false,Microsoft S3150 blocks,true,Microsoft,outlook.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,11129,139,10990,11,10979,10957,22,6,12,4,7,634,553,8835,2130,14,8,8,413,2826,3184,2957,37,304,35,24,24,75600,653,1419680,830012400,0.0010009099181073704,0.012489891275047174,0.9979961745149831,0.0006375808361417251,0.0020038254850168503,0.0005464978595500501,0.0010929957191001002,0.0003643319063667001,0.05047001916583006,0.0007301268595418454,0.2579173131331569,0.03769279912384777,0.003376836725381035,0.8967551622418879,0.10324483775811209,0.0021903805786255364,0.0021903805786255364
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-18,Europe/London,29,1,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Google,gmail.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,6859,16,6843,5,6838,6769,69,30,31,8,18,122,97,5968,825,45,24,4,193,1481,1768,1481,15,309,44,26,7,75600,415,779638,516952800,0.0007306736811340056,0.002332701559994168,0.9899093302135127,0.0026323486399532025,0.010090669786487276,0.004387247733255338,0.004533489324363849,0.00116993272886809,0.014330033978431083,0.0005909292362239622,0.218791549711922,0.028512335647806177,0.002215984635839858,0.8753541076487252,0.12464589235127478,0.003841040035455754,0.001034126163391934
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-18,Europe/London,29,1,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Yahoo,yahoo.co.uk,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,5144,29,5115,5,5110,5048,62,23,33,6,13,153,105,4554,526,30,32,6,216,893,1187,995,2,231,29,8,5,75600,415,779638,386316000,0.0009775171065493646,0.005637636080870917,0.987866927592955,0.002544031311154599,0.01213307240704501,0.004500978473581213,0.006457925636007828,0.0011741682974559687,0.020800316957210775,0.0011885895404120444,0.17690174326465927,0.042789223454833596,0.0003961965134706815,0.8884615384615384,0.11153846153846154,0.001584786053882726,0.0009904912836767037
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-18,Europe/London,29,1,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Apple,icloud.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,4716,60,4656,5,4651,4564,87,32,52,3,40,259,226,3945,648,58,29,4,102,843,1120,1048,16,242,38,8,13,75600,415,779638,351615600,0.0010738831615120276,0.01272264631043257,0.9812943453020856,0.008600301010535369,0.018705654697914426,0.006880240808428295,0.011180391313695979,0.0006450225757901526,0.04951796669588081,0.0008764241893076249,0.18470639789658194,0.022348816827344433,0.0035056967572304996,0.8642857142857143,0.1357142857142857,0.0017528483786152498,0.0028483786152497807
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-18,Europe/London,29,1,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Zoho Mail,zoho.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,3430,6,3424,3,3421,3392,29,12,16,1,11,155,143,2570,833,18,11,1,111,445,684,578,9,146,12,3,4,75600,415,779638,258627600,0.0008761682242990654,0.001749271137026239,0.9915229465068693,0.003215434083601286,0.008477053493130663,0.0035077462730195848,0.00467699503069278,0.00029231218941829873,0.04215801886792453,0.00029481132075471697,0.13119103773584906,0.03272405660377359,0.0026533018867924527,0.9240506329113924,0.0759493670886076,0.000884433962264151,0.0011792452830188679
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-19,Europe/London,30,0,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Corporate Gateways,corporate-domains,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,16921,82,16839,16,16823,16593,230,100,123,7,63,804,652,13694,2970,159,71,7,730,2686,3214,2862,42,511,65,64,41,75600,415,779638,1271818800,0.000950175188550389,0.0048460492878671475,0.9863282410984962,0.003744873090411936,0.013671758901503893,0.005944243000653867,0.007311418890804256,0.0004160970100457707,0.03929367805701199,0.00042186464171638645,0.16187548966431628,0.0439944554932803,0.0025311878502983186,0.8871527777777778,0.11284722222222222,0.003857048152835533,0.0024709214729102635
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-19,Europe/London,30,0,Recovered,0.22,true,false,Microsoft S3150 blocks,true,Microsoft,outlook.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,14170,89,14081,19,14062,14034,28,9,12,7,6,342,276,12424,1622,16,12,10,166,3915,4758,3915,43,168,12,11,28,75600,653,1419680,1063087200,0.0013493359846601803,0.006280875088214538,0.9980088180913099,0.00042668183757644715,0.0019911819086900866,0.0006400227563646707,0.0008533636751528943,0.0004977954771725216,0.01966652415562206,0.0007125552230297848,0.27896536981616077,0.011828416702294427,0.003063987459028075,0.9333333333333333,0.06666666666666667,0.0007838107453327633,0.0019951546244833976
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-19,Europe/London,30,0,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Google,gmail.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,8733,66,8667,8,8659,8562,97,37,44,16,32,174,112,6679,1921,59,38,2,350,1468,1691,1497,3,111,6,34,9,75600,415,779638,654620400,0.000923041421483789,0.007557540364136035,0.9887977826538862,0.0036955768564499365,0.01120221734611387,0.004273010740270239,0.005081418177618663,0.0018477884282249682,0.013081055828077552,0.000233590282644242,0.17145526746087364,0.04087829946274235,0.000350385423966363,0.9487179487179487,0.05128205128205128,0.003971034804952114,0.001051156271899089
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-19,Europe/London,30,0,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Yahoo,yahoo.co.uk,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,6550,18,6532,8,6524,6489,35,10,23,2,11,135,94,5675,826,23,12,6,207,944,1412,1209,20,234,24,14,13,75600,415,779638,493214400,0.001224739742804654,0.002748091603053435,0.9946351931330472,0.0016860821581851624,0.00536480686695279,0.0015328019619865114,0.003525444512568976,0.00030656039239730225,0.014486053321004777,0.0009246417013407304,0.1454769610109416,0.0319001386962552,0.0030821390044691015,0.9069767441860465,0.09302325581395349,0.002157497303128371,0.002003390352904916
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-19,Europe/London,30,0,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Apple,icloud.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,6004,36,5968,8,5960,5859,101,39,43,19,18,88,49,5119,789,52,49,6,190,553,967,906,18,264,17,6,10,75600,415,779638,450576000,0.0013404825737265416,0.005996002664890073,0.9830536912751678,0.0030201342281879194,0.016946308724832215,0.006543624161073826,0.007214765100671141,0.0031879194630872482,0.008363201911589008,0.0010240655401945725,0.09438470728793309,0.03242874210616146,0.0030721966205837174,0.9395017793594306,0.060498220640569395,0.0010240655401945725,0.0017067759003242873
26060013,ACC-FARM-013,Farmfoods,Closed,Microsoft S3150 reputation block,2026-07-19,Europe/London,30,0,Recovered,0.22,true,false,Microsoft S3150 blocks,false,Zoho Mail,zoho.com,deals.farmfoods.co.uk,185.12.40.32,pool-farmfoods-b2b,farmfoods_employee_perks,brazeFarmfoods,4367,21,4346,3,4343,4293,50,18,24,8,16,197,178,3684,628,31,19,5,142,769,1046,884,13,213,30,9,4,75600,415,779638,328330800,0.0006902899217671422,0.004808793221891459,0.9884872208151048,0.0036840893391664746,0.011512779184895234,0.004144600506562284,0.005526134008749712,0.0018420446695832373,0.041462846494293035,0.0011646866992778943,0.17912881434894012,0.033077102259492196,0.003028185418122525,0.8765432098765432,0.12345679012345678,0.0020964360587002098,0.0009317493594223154
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-21,Europe/London,1,29,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,17229,179,17050,9,17041,17007,34,13,21,0,17,848,775,13166,3853,22,12,10,822,3482,4477,3811,33,496,36,36,53,82500,544,1134000,1405882500,0.0005278592375366569,0.010389459632015787,0.9980048119241829,0.0009975940379085735,0.001995188075817147,0.0007628660289889091,0.0012323220468282378,0,0.045569471394131825,0.0005879931792791204,0.2047392250249897,0.0483330393367437,0.0019403774916210972,0.9323308270676691,0.06766917293233082,0.0021167754454048332,0.003116363850179338
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-21,Europe/London,1,29,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,10362,88,10274,9,10265,10205,60,23,33,4,11,265,181,8648,1581,36,24,12,349,2466,2751,2633,21,571,41,35,12,82500,544,1134000,846862500,0.0008759976640062293,0.008492569002123142,0.9941548952752071,0.001071602532878714,0.0058451047247929854,0.002240623477837311,0.003214807598636142,0.0003896736483195324,0.01773640372366487,0.0011758941695247428,0.24164625183733465,0.03419892209701127,0.0020578147966682997,0.9330065359477124,0.06699346405228758,0.0034296913277804997,0.0011758941695247428
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-21,Europe/London,1,29,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,8892,19,8873,5,8868,8796,72,16,36,20,28,345,265,6710,2114,44,28,7,257,1480,1738,1651,19,298,50,22,28,82500,544,1134000,731610000,0.0005635072692437732,0.002136752136752137,0.9918809201623816,0.0031574199368516014,0.008119079837618403,0.0018042399639152007,0.0040595399188092015,0.0022552999548940008,0.03012733060482037,0.0007958162801273306,0.16825829922692132,0.029217826284674852,0.002160072760345612,0.8563218390804598,0.14367816091954022,0.0025011368804001817,0.0031832651205093224
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-21,Europe/London,1,29,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,5652,63,5589,2,5587,5576,11,4,7,0,2,218,172,4588,991,8,3,7,202,1461,1750,1461,15,100,4,7,7,82500,544,1134000,460927500,0.0003578457684737878,0.011146496815286623,0.9980311437265079,0.00035797386790764276,0.001968856273492035,0.0007159477358152855,0.0012529085376767495,0,0.03084648493543759,0.001255380200860832,0.2620157819225251,0.036226685796269725,0.002690100430416069,0.9615384615384616,0.038461538461538464,0.001255380200860832,0.001255380200860832
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-21,Europe/London,1,29,Baseline,0.0,false,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,5181,55,5126,3,5123,5109,14,6,7,1,2,194,182,4196,919,8,6,1,202,1238,1382,1296,14,307,7,16,10,82500,544,1134000,422647500,0.0005852516582130316,0.010615711252653927,0.9972672262346282,0.00039039625219597894,0.0027327737653718522,0.0011711887565879367,0.0013663868826859261,0.00019519812609798947,0.035623409669211195,0.00019573302016050108,0.24231747895870034,0.039538070072421216,0.002740262282247015,0.9777070063694268,0.022292993630573247,0.0031317283225680173,0.0019573302016050106
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-21,Europe/London,1,29,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,3768,15,3753,3,3750,3743,7,2,4,1,3,55,34,3244,502,4,3,1,163,750,925,853,8,131,8,8,10,82500,544,1134000,309375000,0.0007993605115907274,0.003980891719745223,0.9981333333333333,0.0008,0.0018666666666666666,0.0005333333333333334,0.0010666666666666667,0.0002666666666666667,0.009083622762489982,0.0002671653753673524,0.2003740315255143,0.04354795618487844,0.0021373230029388193,0.9424460431654677,0.05755395683453238,0.0021373230029388193,0.0026716537536735237
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-22,Europe/London,2,28,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,18989,101,18888,20,18868,18572,296,62,191,43,149,947,875,15870,2838,160,136,9,531,4883,5636,5049,61,468,76,22,41,82500,544,1134000,1556610000,0.0010588733587462938,0.005318868818789826,0.984312062751749,0.007896968412126351,0.015687937248251006,0.003285986856052576,0.010122959508161968,0.0022789908840364637,0.047113934955847515,0.0004846004738315744,0.26292267930217533,0.02859142795606289,0.0032845143226362264,0.8602941176470589,0.13970588235294118,0.0011845789360327374,0.0022076243807882833
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-22,Europe/London,2,28,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,11421,93,11328,3,11325,11302,23,9,10,4,7,653,556,8885,2424,16,7,13,149,1969,2489,2306,22,291,13,28,10,82500,544,1134000,934312500,0.00026483050847457627,0.008142894667717364,0.9979690949227373,0.0006181015452538631,0.002030905077262693,0.0007947019867549669,0.0008830022075055188,0.0003532008830022075,0.04919483277296054,0.0011502388957706602,0.17421695275172536,0.01318350734383295,0.001946558131304194,0.9572368421052632,0.04276315789473684,0.002477437621659883,0.0008847991505928155
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-22,Europe/London,2,28,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,9801,75,9726,13,9713,9607,106,36,61,9,24,201,105,7271,2379,63,43,9,217,1972,2304,2042,23,521,13,21,21,82500,544,1134000,801322500,0.0013366234834464323,0.007652280379553107,0.9890867908987955,0.0024709152681972615,0.010913209101204571,0.003706372902295892,0.006280242973334706,0.000926593225573973,0.010929530550640158,0.000936816904340585,0.20526699281773705,0.022587696471322995,0.0023940876444259393,0.9756554307116105,0.024344569288389514,0.0021859061101280317,0.0021859061101280317
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-22,Europe/London,2,28,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,6229,27,6202,3,6199,6143,56,15,32,9,12,160,143,4584,1576,39,17,2,235,772,975,777,15,270,8,22,12,82500,544,1134000,511417500,0.0004837149306675266,0.004334564135495264,0.9909662848846588,0.0019357960961445394,0.009033715115341184,0.0024197451201806745,0.005162122923052105,0.0014518470721084046,0.023278528406316133,0.00032557382386456127,0.12567149601172065,0.038254924304085954,0.0024418036789842098,0.9712230215827338,0.02877697841726619,0.0035813120625101742,0.0019534429431873677
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-22,Europe/London,2,28,Baseline,0.0,false,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,5710,69,5641,2,5639,5569,70,26,33,11,24,207,171,4927,671,41,29,6,162,1081,1390,1322,5,80,13,21,8,82500,544,1134000,465217500,0.0003545470661230278,0.012084063047285465,0.9875864514984927,0.00425607377194538,0.01241354850150736,0.004610746586274162,0.005852101436424898,0.0019507004788082993,0.030705692224815947,0.0010773927096426647,0.19411025318728678,0.02908960316035195,0.000897827258035554,0.8602150537634409,0.13978494623655913,0.0037708744837493266,0.0014365236128568864
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-22,Europe/London,2,28,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,4153,47,4106,3,4103,4057,46,13,28,5,18,169,147,3376,703,24,22,1,151,1093,1287,1093,3,197,6,8,12,82500,544,1134000,338497500,0.0007306380905991232,0.011317120154105466,0.9887886912015599,0.004387033877650499,0.011211308798440166,0.003168413356080916,0.006824274920789666,0.0012186205215695832,0.03623367019965492,0.00024648755237860487,0.2694108947498151,0.03721962040916934,0.0007394626571358146,0.9704433497536946,0.029556650246305417,0.001971900419028839,0.0029578506285432584
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-23,Europe/London,3,27,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,20368,180,20188,19,20169,19947,222,44,127,51,109,896,724,17648,2377,144,78,14,160,3144,3752,3485,30,1044,146,46,42,82500,544,1134000,1663942500,0.0009411531602932435,0.008837391987431265,0.9889930090733303,0.005404333382914374,0.011006990926669642,0.002181565769249839,0.006296792106698398,0.0025286330507214043,0.03629618488995839,0.0007018599288113501,0.15761768687020605,0.008021256329272572,0.0015039855617386072,0.8773109243697479,0.1226890756302521,0.0023061111946658646,0.00210557978643405
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-23,Europe/London,3,27,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,12250,33,12217,17,12200,12049,151,35,88,28,53,596,479,9388,2725,87,64,4,291,3176,3549,3233,39,368,13,18,20,82500,544,1134000,1006500000,0.0013915036424654171,0.002693877551020408,0.9876229508196721,0.004344262295081967,0.012377049180327868,0.0028688524590163933,0.007213114754098361,0.0022950819672131148,0.03975433645945722,0.00033197775749024816,0.263590339447257,0.024151381857415555,0.0032367831355299193,0.9658792650918635,0.03412073490813648,0.0014938999087061168,0.0016598887874512407
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-23,Europe/London,3,27,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,10513,59,10454,9,10445,10305,140,45,68,27,51,462,422,8884,1475,86,54,13,390,1055,1766,1463,21,412,28,6,27,82500,544,1134000,861712500,0.0008609144824947389,0.005612099305621611,0.9865964576352322,0.004882719004308282,0.013403542364767831,0.00430828147438966,0.0065102920057443755,0.002584968884633796,0.040950994662785054,0.0012615235322658903,0.10237748665696264,0.03784570596797671,0.0020378457059679767,0.9363636363636364,0.06363636363636363,0.0005822416302765648,0.0026200873362445414
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-23,Europe/London,3,27,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,6682,84,6598,6,6592,6560,32,9,18,5,10,298,232,5444,1131,17,15,1,156,922,1096,948,2,232,22,21,1,82500,544,1134000,543840000,0.0009093664746892998,0.012571086501047591,0.9951456310679612,0.001516990291262136,0.0048543689320388345,0.0013652912621359224,0.0027305825242718447,0.000758495145631068,0.03536585365853658,0.0001524390243902439,0.1405487804878049,0.02378048780487805,0.0003048780487804878,0.9133858267716536,0.08661417322834646,0.0032012195121951218,0.0001524390243902439
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-23,Europe/London,3,27,Baseline,0.0,false,false,Transactional-IP reputation damage,false,AOL,aol.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,6125,15,6110,5,6105,6014,91,30,54,7,44,199,151,5067,989,49,42,5,162,1111,1296,1111,9,229,37,17,15,82500,544,1134000,503662500,0.0008183306055646482,0.0024489795918367346,0.9850941850941851,0.007207207207207207,0.014905814905814906,0.004914004914004914,0.008845208845208846,0.0011466011466011465,0.02510808114399734,0.0008313934153641503,0.1847356168939142,0.02693714665779847,0.0014965081476554707,0.8609022556390977,0.13909774436090225,0.002826737612238111,0.002494180246092451
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-23,Europe/London,3,27,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Fastmail,fastmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,4455,37,4418,2,4416,4346,70,30,32,8,17,178,154,3412,962,42,28,1,45,905,1221,1152,15,73,3,7,7,82500,544,1134000,364320000,0.0004526935264825713,0.008305274971941638,0.9841485507246377,0.0038496376811594205,0.01585144927536232,0.006793478260869565,0.007246376811594203,0.0018115942028985507,0.0354348826507133,0.0002300966405890474,0.2082374597330879,0.010354348826507133,0.003451449608835711,0.9605263157894737,0.039473684210526314,0.0016106764841233318,0.0016106764841233318
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-24,Europe/London,4,26,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Microsoft,outlook.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,21563,165,21398,10,21388,21028,360,146,159,55,172,1116,907,18700,2459,229,131,2,687,2758,4319,3469,59,824,36,45,41,82500,544,1134000,1764510000,0.00046733339564445275,0.007651996475444047,0.9831681316626145,0.008041892650084159,0.01683186833738545,0.006826257714606322,0.0074340751823452405,0.0025715354404338884,0.04313296556971657,0.00009511128019783147,0.1311584553928096,0.032670724747955106,0.002805782765836028,0.958139534883721,0.04186046511627907,0.002140003804451208,0.001949781244055545
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-24,Europe/London,4,26,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Yahoo,yahoo.co.uk,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,12968,109,12859,16,12843,12549,294,85,156,53,120,385,308,10761,1918,164,130,11,77,2868,3732,3145,30,395,11,43,31,82500,544,1134000,1059547500,0.0012442647173186096,0.008405305367057372,0.9771081523008642,0.00934361130576968,0.022891847699135714,0.006618391341586856,0.012146694697500585,0.004126761660048275,0.024543788349669297,0.0008765638696310463,0.22854410710016734,0.006135947087417324,0.0023906287353573988,0.9729064039408867,0.027093596059113302,0.003426567854012272,0.0024703163598693125
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-24,Europe/London,4,26,Baseline,0.0,false,false,Transactional-IP reputation damage,true,Google,gmail.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,11129,60,11069,7,11062,10920,142,42,60,40,53,485,455,9861,1115,86,56,5,447,1160,1938,1599,27,317,16,8,32,82500,544,1134000,912615000,0.0006323967838106423,0.005391319974840506,0.9871632616163443,0.004791177002350389,0.012836738383655759,0.003796781775447478,0.005423973964924968,0.0036159826432833123,0.041666666666666664,0.0004578754578754579,0.10622710622710622,0.040934065934065934,0.0024725274725274724,0.9519519519519519,0.04804804804804805,0.0007326007326007326,0.0029304029304029304
26060014,ACC-HERO-014,Heron Foods,Open,Transactional and promotional traffic mixing,2026-06-24,Europe/London,4,26,Baseline,0.0,false,false,Transactional-IP reputation damage,false,Apple,icloud.com,offers.heronfoods.com,185.12.40.33,pool-heron-promo,heron_weekly_offers,brazeHeronFoods,7074,50,7024,7,7017,6911,106,40,51,15,18,186,113,5947,995,75,31,8,88,1135,1614,1365,6,232,9,26,10,82500,544,1134000,578902500,0.0009965831435079728,0.007068136839129205,0.9848938292717686,0.0025651988029072254,0.015106170728231437,0.005700441784238278,0.007268063274903805,0.0021376656690893546,0.016350745188829403,0.0011575748806250904,0.1642309361886847,0.012733323686875995,0.0008681811604688178,0.9626556016597511,0.03734439834024896,0.003762118362031544,0.0014469686007813631
